GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene-KPHS_29020,3309.534082742955,6.158682070757627,0.16103963939979282,38.243267891753305,0,0
gene-KPHS_29030,3592.292327497199,6.429056169272786,0.13165070242958682,48.83419572114594,0,0
gene-KPHS_29040,1110.3644585106558,0.01617002211070063,0.14313117755956956,0.11297344426563423,0.9100516088100079,0.9283270365326898
gene-KPHS_29050,368.0830933731162,-0.29103102972839046,0.15853551180285225,-1.8357466186522535,0.06639513970538112,0.09662984328318652
gene-KPHS_29060,110.92234747251567,-0.07251706098575501,0.27634257068035567,-0.26241726277358546,0.7929997651257044,0.8361165782185054
gene-KPHS_29070,24.107036544922448,-0.13886745135260745,0.5937774062601883,-0.23387122832315532,0.8150849503085967,0.8539126874924886
gene-KPHS_29080,516.7904731933763,-0.39965489329532783,0.15033842070228504,-2.658368309500629,0.007852003064749858,0.013113324873920335
gene-KPHS_29090,303.1794607062801,2.8322918494829317,0.2473449389592303,11.450777450311108,2.3304592188126157e-30,1.3890795343701365e-29
gene-KPHS_29100,2527.7033830541945,0.592729080642267,0.09174010421760635,6.460959312149038,1.04041293398174e-10,3.0767492225941203e-10
gene-KPHS_29110,4.192303126368253,0.37953018991553006,1.269277657346177,0.2990127398201091,0.7649303250369731,0.8149035014313708
gene-KPHS_29120,766.15173514751325,-0.023769079849684883,0.14057847000582174,-0.16908051317318037,0.8657333124753728,0.8926368265867864
gene-KPHS_29130,34.80383187582118,-1.0177549620574031,0.5346843622587061,-1.9034687264052885,0.0569794106696268,0.0837975447716264
gene-KPHS_29140,318.3989797549018,0.13921873135698337,0.18451135927784834,0.754526615065143,0.450533070118181,0.5302085529323407
gene-KPHS_29150,120.26962977599763,-0.18153023034472715,0.34931377377618755,-0.5196767032182282,0.6032889270476152,0.6733187713889386
gene-KPHS_29160,65.58965658057745,0.34561057625782776,0.4182527774290137,0.8263198594454885,0.40862267082559306,0.4889502044066925
gene-KPHS_29170,5847.372536042144,-0.1555558602116011,0.09849078027630644,-1.5793951451618522,0.11424545024158737,0.15786444015086942
gene-KPHS_29180,430.48308358798124,-0.6097723446217468,0.14568742742739063,-4.185483643917401,2.8455955949905834e-5,6.115207306344421e-5
gene-KPHS_29190,175.58045178084913,-0.7375137411396294,0.22066311936743477,-3.342261014227604,8.309887902024881e-4,0.0015552251893584225
gene-KPHS_29200,2059.4720674708005,4.471711374323343,0.11931749510547622,37.477415783581165,2.1490719062733335e-307,9.070347604418333e-306
gene-KPHS_29210,664.2801956614999,-0.839000858664032,0.13035412296197885,-6.4363200764179,1.2240477553539072e-10,3.610500573346057e-10
gene-KPHS_29220,3438.786285019521,-0.48844138626392475,0.08363588937023816,-5.8400931698316665,5.217163720087709e-9,1.419939296031458e-8
gene-KPHS_29230,231.8163716521016,2.7226448737645392,0.2289645401937138,11.891120220891258,1.3162915272806987e-32,8.266426002835022e-32
gene-KPHS_29240,1210.0789208785159,1.9990137482059436,0.12550333726315055,15.927972847562522,4.052844653425274e-57,3.916385237485029e-56
gene-KPHS_29250,5696.835282661181,4.598049463476422,0.10619808582638367,43.29691470139559,0,0
gene-KPHS_29260,72.77909592476905,1.7531304358952757,0.36722554026395593,4.7739883087520365,1.806128713439676e-6,4.236689340066915e-6
gene-KPHS_29270,11.87601800697655,0.4076425570445903,1.0516482379914323,0.3876225360517471,0.6982953890335952,0.7607165559029867
